longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-124.14,40.59,17.0,2985.0,610.0,1544.0,584.0,2.178,76980.0,NEAR OCEAN
-120.62,35.12,22.0,1240.0,294.0,768.0,288.0,2.655,161856.0,<1H OCEAN
-118.27,33.82,33.0,1596.0,337.0,1650.0,329.0,4.3687,174480.0,<1H OCEAN
-119.81,36.79,35.0,2314.0,443.0,954.0,457.0,2.9506,74038.0,INLAND
-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,500001.0,NEAR BAY
-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,256074.0,NEAR OCEAN
-118.13,33.9,36.0,1814.0,350.0,886.0,347.0,3.4868,213551.0,<1H OCEAN
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,100821.0,INLAND
-123.1,39.36,19.0,1056.0,248.0,611.0,226.0,1.746,96538.0,INLAND
-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,461384.13,<1H OCEAN
-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721,379317.11,<1H OCEAN
-122.05,37.89,37.0,1677.0,269.0,689.0,283.0,4.2625,283405.0,NEAR BAY
-122.22,37.88,20.0,95.0,13.0,31.0,15.0,2.4444,367386.01,NEAR BAY
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,499758.99,NEAR OCEAN
-121.23,40.01,38.0,725.0,190.0,219.0,115.0,1.625,73052.0,INLAND
-121.81,37.37,24.0,962.0,146.0,492.0,155.0,7.2861,328359.03,<1H OCEAN
-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,106125.0,INLAND
-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,137494.0,NEAR OCEAN
-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,479295.8,<1H OCEAN
-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,449284.06,<1H OCEAN
-121.82,37.69,12.0,1906.0,351.0,802.0,319.0,4.9375,215853.0,INLAND
-121.95,37.38,22.0,765.0,198.0,390.0,176.0,3.1812,132372.01,<1H OCEAN
-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,127346.0,INLAND
-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,224832.0,NEAR BAY
-117.27,34.12,27.0,2896.0,684.0,1514.0,668.0,1.462,71537.0,INLAND
-117.15,32.7,52.0,458.0,148.0,1283.0,166.0,1.2863,88364.0,NEAR OCEAN
-119.97,38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,89202.0,INLAND
-118.12,33.85,37.0,2584.0,453.0,1333.0,481.0,4.3661,215885.0,<1H OCEAN
-121.91,37.3,31.0,2095.0,427.0,829.0,405.0,3.6563,321154.0,<1H OCEAN
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,308222.0,<1H OCEAN
-122.05,38.25,37.0,1336.0,251.0,680.0,231.0,3.815,110570.0,INLAND
-121.94,38.36,2.0,4953.0,735.0,1791.0,562.0,5.0346,189782.0,INLAND
-118.36,34.05,48.0,1835.0,380.0,956.0,370.0,3.2813,248236.02,<1H OCEAN
-121.81,37.31,15.0,1898.0,395.0,1527.0,381.0,4.4792,201328.0,<1H OCEAN
-121.94,37.35,52.0,906.0,227.0,1662.0,219.0,3.1667,234393.01,<1H OCEAN
-119.04,35.96,18.0,1187.0,308.0,1343.0,277.0,1.875,51826.0,INLAND
-118.0,33.96,37.0,2414.0,323.0,878.0,305.0,9.1541,467503.3,<1H OCEAN
-117.54,34.47,4.0,6712.0,1200.0,3126.0,1026.0,3.2277,127165.0,INLAND
-121.99,37.39,25.0,3495.0,834.0,2484.0,797.0,4.8145,233492.0,<1H OCEAN
-123.48,40.79,15.0,619.0,160.0,287.0,104.0,1.9107,78541.0,INLAND
-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013,332718.0,<1H OCEAN
-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625,78921.0,INLAND
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,160702.0,INLAND
-115.38,32.82,38.0,1892.0,394.0,1175.0,374.0,1.9939,67432.0,INLAND
-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,130930.0,NEAR OCEAN
-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972,377796.06,NEAR BAY
-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,172823.0,<1H OCEAN
-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,106126.0,INLAND
-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,218104.0,INLAND
-122.04,39.72,23.0,2502.0,481.0,1443.0,455.0,2.5625,78157.0,INLAND
-121.24,38.82,5.0,12259.0,1643.0,4819.0,1582.0,5.4498,220788.0,INLAND
-118.32,34.01,52.0,3104.0,645.0,1498.0,581.0,2.6667,137240.01,<1H OCEAN
-117.19,32.83,30.0,3225.0,555.0,1601.0,532.0,4.3317,183997.0,NEAR OCEAN
-117.13,32.81,19.0,2157.0,554.0,1349.0,535.0,2.7652,159273.0,NEAR OCEAN
-118.45,34.04,22.0,3319.0,1045.0,1848.0,940.0,3.6673,322312.04,<1H OCEAN
-122.45,40.61,17.0,785.0,155.0,417.0,136.0,2.3289,75098.0,INLAND
-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,110979.0,INLAND
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,174394.0,<1H OCEAN
-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,342130.02,<1H OCEAN
-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,78229.0,INLAND
-118.22,34.07,35.0,1504.0,477.0,2059.0,498.0,2.0133,152102.0,<1H OCEAN
-117.31,34.13,36.0,1076.0,283.0,773.0,224.0,2.6307,70164.0,INLAND
-117.05,32.56,17.0,985.0,233.0,811.0,223.0,2.875,141390.0,NEAR OCEAN
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,168261.0,<1H OCEAN
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,215715.0,INLAND
-121.99,36.99,16.0,1592.0,369.0,1039.0,351.0,3.6364,221313.01,NEAR OCEAN
-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2.8594,180496.0,<1H OCEAN
-117.84,35.35,28.0,1913.0,486.0,858.0,371.0,1.9962,55899.0,INLAND
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,245577.01,INLAND
-122.11,37.65,18.0,4335.0,808.0,2041.0,734.0,3.4861,278166.0,NEAR BAY
-118.2,34.07,21.0,1353.0,380.0,1688.0,367.0,1.9937,146155.0,<1H OCEAN
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,455488.09,NEAR BAY
-120.45,34.87,4.0,1533.0,221.0,545.0,191.0,7.5696,332866.02,<1H OCEAN
-118.26,34.24,35.0,1535.0,283.0,816.0,287.0,6.1873,312673.01,<1H OCEAN
-118.09,33.92,35.0,1994.0,419.0,1491.0,428.0,3.7383,167134.0,<1H OCEAN
-118.19,34.67,8.0,11275.0,1822.0,5731.0,1692.0,5.0285,164913.0,INLAND
-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487,175741.0,<1H OCEAN
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,263429.01,NEAR BAY
-117.67,33.61,23.0,3588.0,577.0,1695.0,569.0,6.1401,253753.01,<1H OCEAN
-119.85,36.78,8.0,3096.0,684.0,1454.0,545.0,2.7857,82395.0,INLAND
-118.41,33.94,45.0,2038.0,394.0,1086.0,387.0,4.7375,303938.0,<1H OCEAN
-121.28,38.1,13.0,2432.0,586.0,1441.0,606.0,2.5556,123598.0,INLAND
-122.74,38.44,17.0,2287.0,497.0,1240.0,493.0,3.5845,166922.0,<1H OCEAN
-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3.125,107981.0,INLAND
-118.6,34.16,37.0,3441.0,584.0,1283.0,544.0,4.1656,314351.01,<1H OCEAN
-121.56,39.53,12.0,1733.0,421.0,1861.0,415.0,1.5771,73811.0,INLAND
-118.15,33.77,52.0,2204.0,498.0,899.0,445.0,4.1765,393145.08,NEAR OCEAN
-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,113946.0,INLAND
-118.32,33.86,32.0,3485.0,678.0,1715.0,649.0,4.6563,290032.0,<1H OCEAN
-118.28,33.94,9.0,456.0,130.0,438.0,114.0,0.8952,110623.02,<1H OCEAN
-117.91,33.82,32.0,2696.0,640.0,2330.0,626.0,2.9479,181035.0,<1H OCEAN
-117.07,32.73,18.0,2968.0,656.0,1149.0,581.0,2.6452,147894.0,NEAR OCEAN
-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,295540.02,<1H OCEAN
-119.57,36.1,16.0,1461.0,400.0,1201.0,384.0,1.5727,55353.0,INLAND
-123.53,38.93,38.0,1706.0,355.0,506.0,211.0,2.5625,150155.0,NEAR OCEAN
-122.65,38.25,23.0,4030.0,,1852.0,778.0,3.402,195965.0,<1H OCEAN
-122.01,38.36,15.0,476.0,67.0,213.0,73.0,7.1053,296233.0,INLAND
-121.38,38.62,34.0,2352.0,610.0,1127.0,592.0,2.2,114843.0,INLAND
-123.38,39.37,18.0,3946.0,813.0,1899.0,730.0,2.6424,124322.0,<1H OCEAN
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,211223.0,NEAR BAY
-122.27,37.83,51.0,2665.0,574.0,1258.0,536.0,2.7303,152455.0,NEAR BAY
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,122358.0,NEAR BAY
-117.66,34.09,20.0,2462.0,496.0,1117.0,458.0,3.2321,153760.0,INLAND
-118.26,33.9,22.0,894.0,232.0,754.0,222.0,2.0096,107662.0,<1H OCEAN
-118.3,34.17,17.0,4041.0,1169.0,3309.0,1117.0,2.6016,231173.0,<1H OCEAN
-120.99,37.62,37.0,2014.0,505.0,1787.0,515.0,1.5515,64305.0,INLAND
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,492463.89,NEAR OCEAN
-117.14,32.92,15.0,1558.0,314.0,949.0,332.0,5.2864,182199.0,<1H OCEAN
-121.26,37.98,32.0,3274.0,820.0,2050.0,738.0,2.1265,64910.0,INLAND
-118.26,34.12,52.0,2290.0,520.0,1278.0,485.0,3.8393,248231.0,<1H OCEAN
-124.14,40.72,18.0,2581.0,499.0,1375.0,503.0,2.8446,98229.0,NEAR OCEAN
-122.54,37.89,33.0,4971.0,836.0,1907.0,795.0,6.1275,413229.03,NEAR BAY
-118.25,34.17,52.0,1532.0,292.0,631.0,275.0,5.1242,353735.02,<1H OCEAN
-121.29,38.13,20.0,3168.0,514.0,1390.0,490.0,5.0,157425.0,INLAND
-117.9,34.06,33.0,1330.0,209.0,578.0,192.0,5.6406,258783.0,<1H OCEAN
-118.07,34.16,35.0,3585.0,671.0,1401.0,623.0,4.125,318695.0,INLAND
-118.44,34.28,38.0,1156.0,305.0,1359.0,289.0,2.5147,146009.0,<1H OCEAN
-118.29,34.05,30.0,1417.0,589.0,1615.0,540.0,1.3867,199248.0,<1H OCEAN
-123.41,40.61,17.0,769.0,205.0,301.0,126.0,1.7875,63443.0,INLAND
-120.57,34.96,38.0,1145.0,297.0,1107.0,296.0,2.1776,110960.0,NEAR OCEAN
-121.97,37.95,8.0,4253.0,709.0,1883.0,662.0,5.431,231507.0,INLAND
-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,51978.0,INLAND
-119.57,36.71,10.0,1657.0,359.0,958.0,380.0,2.6458,83733.0,INLAND
-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,498706.98,<1H OCEAN
-121.34,36.76,15.0,2638.0,429.0,1289.0,357.0,4.1528,302450.0,INLAND
-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5164,221147.0,<1H OCEAN
-118.2,34.04,44.0,1399.0,386.0,1419.0,373.0,1.8224,143370.0,<1H OCEAN
-117.66,33.57,16.0,2483.0,443.0,1357.0,400.0,5.5545,235643.02,<1H OCEAN
-121.87,37.39,16.0,2655.0,487.0,1862.0,448.0,6.057,251564.0,<1H OCEAN
-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,398133.03,<1H OCEAN
-117.9,34.14,29.0,2240.0,457.0,1187.0,407.0,3.8365,184999.0,<1H OCEAN
-122.33,37.57,43.0,2543.0,621.0,1301.0,606.0,3.1111,323426.01,NEAR OCEAN
-118.35,34.0,28.0,3085.0,621.0,1162.0,558.0,3.25,288554.02,<1H OCEAN
-117.95,33.71,20.0,2781.0,407.0,1242.0,408.0,6.1092,302695.0,<1H OCEAN
-122.42,37.61,37.0,1866.0,300.0,822.0,305.0,4.7,325986.0,NEAR OCEAN
-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592,375377.0,<1H OCEAN
-119.25,35.79,8.0,3271.0,797.0,2700.0,688.0,1.7418,67999.0,INLAND
-121.86,37.41,16.0,1489.0,262.0,945.0,263.0,7.3861,291135.02,<1H OCEAN
-118.05,33.99,38.0,1619.0,,886.0,357.0,3.7328,181000.0,<1H OCEAN
-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,146387.0,<1H OCEAN
-117.63,34.12,4.0,4323.0,775.0,1479.0,663.0,6.0758,225324.0,INLAND
-119.79,36.29,6.0,1265.0,227.0,764.0,246.0,4.2917,102566.0,INLAND
-119.61,34.45,33.0,3597.0,519.0,1207.0,479.0,5.3963,456152.68,<1H OCEAN
-117.98,33.87,25.0,2037.0,515.0,1435.0,496.0,3.3199,187123.0,<1H OCEAN
-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,277314.0,INLAND
-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,191338.0,INLAND
-119.79,34.43,26.0,3611.0,563.0,2089.0,540.0,5.1615,287561.0,NEAR OCEAN
-121.97,37.44,17.0,127.0,28.0,219.0,22.0,4.5179,156808.05,<1H OCEAN
-118.28,33.78,37.0,1212.0,304.0,1076.0,293.0,3.2115,166188.0,<1H OCEAN
-122.03,37.61,37.0,1383.0,259.0,808.0,241.0,4.0125,170478.0,NEAR BAY
-117.42,33.93,32.0,2885.0,595.0,1509.0,590.0,3.1795,121860.0,INLAND
-118.15,33.86,32.0,2630.0,559.0,1069.0,491.0,2.4659,211592.0,<1H OCEAN
-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237,500001.0,<1H OCEAN
-122.69,38.44,40.0,1449.0,281.0,636.0,295.0,2.7222,159646.0,<1H OCEAN
-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,337127.01,NEAR OCEAN
-122.07,37.58,16.0,1893.0,338.0,1461.0,344.0,5.225,220416.0,NEAR BAY
-117.99,33.94,30.0,2395.0,565.0,1214.0,521.0,3.7045,209126.0,<1H OCEAN
-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,4.0391,334124.0,<1H OCEAN
-121.16,38.68,21.0,3517.0,667.0,1687.0,655.0,3.1161,134632.0,INLAND
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,416591.61,NEAR BAY
-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,350840.0,NEAR OCEAN
-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,472473.74,<1H OCEAN
-121.93,37.27,28.0,3428.0,753.0,1753.0,729.0,4.1033,280735.01,<1H OCEAN
-118.35,34.02,52.0,427.0,92.0,233.0,116.0,3.25,159266.0,<1H OCEAN
-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,2.1411,123947.0,INLAND
-116.57,33.84,18.0,7962.0,1652.0,2009.0,921.0,3.3897,204198.0,INLAND
-118.42,34.01,42.0,1594.0,369.0,952.0,362.0,3.099,338604.0,<1H OCEAN
-121.99,37.35,25.0,1527.0,325.0,707.0,339.0,4.375,227338.0,<1H OCEAN
-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,4.3625,112363.0,INLAND
-118.35,33.85,34.0,1770.0,291.0,916.0,289.0,5.0,343414.0,<1H OCEAN
-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,241836.05,INLAND
-119.88,36.83,2.0,4055.0,735.0,1730.0,654.0,4.2132,102188.0,INLAND
-114.67,33.92,17.0,97.0,24.0,29.0,15.0,1.2656,42315.0,INLAND
-120.22,36.49,14.0,1508.0,347.0,1679.0,345.0,2.4786,64222.0,INLAND
-122.43,37.73,52.0,1029.0,205.0,461.0,212.0,5.0782,305621.03,NEAR BAY
-122.37,37.6,26.0,15.0,3.0,11.0,3.0,5.048,352908.05,NEAR OCEAN
-119.6,36.66,27.0,1388.0,296.0,1056.0,284.0,1.6094,54590.0,INLAND
-122.1,37.68,38.0,1779.0,413.0,1061.0,400.0,3.0962,179720.0,NEAR BAY
-119.32,34.35,16.0,52.0,16.0,51.0,15.0,2.475,257776.11,NEAR OCEAN
-117.88,34.11,18.0,2923.0,670.0,1751.0,656.0,3.2383,163034.0,<1H OCEAN
-124.17,40.8,52.0,1557.0,344.0,758.0,319.0,1.8529,68688.0,NEAR OCEAN
-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,144520.0,INLAND
-117.27,32.84,34.0,1655.0,450.0,870.0,411.0,3.2109,352814.05,NEAR OCEAN
-118.18,34.2,44.0,1473.0,250.0,668.0,239.0,8.72,434085.18,<1H OCEAN
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,224308.0,NEAR OCEAN
-117.3,33.06,24.0,2171.0,511.0,870.0,442.0,3.194,281177.03,NEAR OCEAN
-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,315951.02,INLAND
-122.3,38.29,20.0,1789.0,434.0,1113.0,398.0,2.4728,147059.0,NEAR BAY
-117.13,32.7,38.0,1445.0,392.0,1286.0,357.0,1.4632,83776.0,NEAR OCEAN
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,413813.15,NEAR OCEAN
-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,299340.0,NEAR OCEAN
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,201894.0,NEAR BAY
-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,473947.74,<1H OCEAN
-118.15,34.09,27.0,1935.0,460.0,1456.0,382.0,2.8062,189018.0,<1H OCEAN
-118.26,34.24,42.0,890.0,179.0,555.0,200.0,4.4821,257308.0,<1H OCEAN
-122.29,37.51,35.0,3040.0,520.0,1374.0,518.0,6.1004,415015.04,NEAR OCEAN
-117.3,33.07,14.0,2670.0,426.0,1034.0,407.0,6.4247,306716.03,NEAR OCEAN
-117.99,33.9,30.0,1677.0,372.0,1021.0,332.0,3.5859,194678.0,<1H OCEAN
-118.11,33.95,34.0,2319.0,334.0,941.0,356.0,6.4319,419891.01,<1H OCEAN
-117.67,33.51,17.0,2112.0,480.0,1893.0,433.0,4.0388,161989.0,<1H OCEAN
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,69438.0,INLAND
-119.67,34.42,37.0,1673.0,444.0,1477.0,446.0,2.0643,226924.0,<1H OCEAN
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,434009.7,NEAR OCEAN
-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161,261308.04,<1H OCEAN
-122.45,37.7,16.0,6457.0,1336.0,4375.0,1231.0,5.1788,274839.0,NEAR OCEAN
-122.08,37.64,36.0,1116.0,199.0,662.0,226.0,5.7309,205036.0,NEAR BAY
-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,170196.0,<1H OCEAN
-124.09,40.44,38.0,2220.0,426.0,1041.0,401.0,2.3947,76303.0,<1H OCEAN
-118.12,34.01,40.0,1417.0,338.0,1068.0,331.0,2.4259,168133.0,<1H OCEAN
-117.92,33.65,28.0,1087.0,423.0,807.0,425.0,0.9702,203193.01,<1H OCEAN
-122.42,37.74,52.0,2084.0,550.0,1438.0,516.0,2.3087,262831.02,NEAR BAY
-119.3,36.57,32.0,728.0,,461.0,149.0,3.0156,101636.0,INLAND
-117.09,32.66,37.0,1232.0,330.0,1086.0,330.0,1.6389,112847.0,NEAR OCEAN
-117.75,33.64,9.0,2499.0,492.0,1111.0,542.0,5.5342,208497.0,<1H OCEAN
-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,117417.0,NEAR OCEAN
-119.7,36.8,34.0,1768.0,303.0,888.0,314.0,3.8088,89831.0,INLAND
-124.18,40.62,35.0,952.0,178.0,480.0,179.0,3.0536,106929.0,NEAR OCEAN
-117.66,34.15,20.0,2524.0,311.0,965.0,285.0,8.0103,372799.0,INLAND
-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,229560.01,INLAND
-117.96,34.03,35.0,2093.0,,1755.0,403.0,3.4115,154327.0,<1H OCEAN
-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,161533.0,<1H OCEAN
-121.98,37.36,35.0,1440.0,267.0,743.0,259.0,5.0866,252734.0,<1H OCEAN
-118.29,34.17,52.0,1732.0,305.0,875.0,311.0,4.325,285191.01,<1H OCEAN
-120.08,36.72,22.0,1339.0,251.0,820.0,276.0,3.6,94743.0,INLAND
-118.36,33.96,37.0,2146.0,573.0,2009.0,592.0,3.6583,195989.0,<1H OCEAN
-118.45,34.32,23.0,3481.0,641.0,1952.0,682.0,4.26,189302.0,<1H OCEAN
-117.21,32.96,3.0,6251.0,988.0,2330.0,893.0,8.4355,442399.0,NEAR OCEAN
-118.35,33.98,42.0,3081.0,680.0,1785.0,609.0,3.745,194443.0,<1H OCEAN
-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472,153014.0,NEAR BAY
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,71334.0,INLAND
-121.82,37.24,20.0,3671.0,567.0,1944.0,589.0,6.0538,245410.0,<1H OCEAN
-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,130877.0,INLAND
-118.01,33.91,32.0,2722.0,571.0,2541.0,462.0,4.2305,209448.0,<1H OCEAN
-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607,239751.02,NEAR OCEAN
-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,133179.0,INLAND
-117.3,34.1,49.0,60.0,11.0,76.0,13.0,2.5625,112823.08,INLAND
-118.16,34.02,41.0,1256.0,391.0,1511.0,381.0,1.7981,160880.0,<1H OCEAN
-117.86,33.67,16.0,20.0,5.0,15.0,5.0,3.875,393656.0,<1H OCEAN
-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102,180428.0,<1H OCEAN
-117.32,34.09,38.0,1585.0,345.0,1347.0,368.0,2.375,77549.0,INLAND
-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,183974.0,<1H OCEAN
-119.36,36.22,10.0,2445.0,526.0,1262.0,476.0,1.9355,71845.0,INLAND
-120.81,35.19,14.0,3414.0,802.0,1236.0,632.0,3.7635,306492.0,NEAR OCEAN
-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579,278066.02,<1H OCEAN
-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,168349.0,INLAND
-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,480388.77,<1H OCEAN
-122.03,37.98,44.0,1254.0,252.0,498.0,217.0,3.4531,148751.0,NEAR BAY
-120.46,34.65,22.0,1298.0,358.0,1272.0,363.0,1.6488,125634.0,NEAR OCEAN
-119.98,36.74,26.0,1453.0,251.0,896.0,260.0,3.4861,107465.0,INLAND
-121.12,37.73,35.0,1107.0,227.0,573.0,210.0,2.3924,100894.0,INLAND
-122.65,38.47,24.0,2268.0,330.0,847.0,296.0,3.858,204528.0,<1H OCEAN
-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,113133.0,INLAND
-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,325403.0,<1H OCEAN
-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,256478.0,<1H OCEAN
-118.17,34.11,39.0,1758.0,436.0,892.0,447.0,3.6406,258103.0,<1H OCEAN
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0,NEAR BAY
-115.5,32.67,35.0,2159.0,492.0,1694.0,475.0,2.1776,75873.0,INLAND
-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097,146690.0,<1H OCEAN
-119.62,36.59,17.0,2287.0,390.0,1330.0,393.0,4.0197,94420.0,INLAND
-122.14,37.68,27.0,3337.0,613.0,1489.0,607.0,3.6364,212796.0,NEAR BAY
-121.62,38.96,36.0,1826.0,329.0,1068.0,318.0,1.9797,99666.0,INLAND
-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,192710.0,<1H OCEAN
-120.47,37.96,25.0,2505.0,529.0,1145.0,483.0,2.006,99470.0,INLAND
-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343,414876.67,NEAR OCEAN
-121.8,39.75,28.0,2551.0,378.0,1011.0,374.0,4.3309,126224.0,INLAND
-121.85,37.68,4.0,4719.0,741.0,1895.0,742.0,6.8132,290914.0,INLAND
-118.28,34.07,25.0,7522.0,3179.0,7221.0,2902.0,2.0173,201129.0,<1H OCEAN
-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1,43653.5,INLAND
-122.24,37.82,52.0,1509.0,225.0,674.0,244.0,4.9306,311850.01,NEAR BAY
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,58066.0,INLAND
-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,221280.0,NEAR BAY
-121.88,36.98,21.0,4117.0,752.0,2001.0,763.0,4.8953,293256.01,NEAR OCEAN
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,219022.0,<1H OCEAN
-117.14,32.7,48.0,510.0,180.0,545.0,132.0,1.8008,92163.0,NEAR OCEAN
-121.65,36.69,21.0,7884.0,2011.0,4907.0,1919.0,2.7367,163759.0,<1H OCEAN
-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927,266235.0,<1H OCEAN
-121.19,38.67,16.0,1754.0,284.0,773.0,277.0,4.817,155901.0,INLAND
-117.81,33.75,25.0,2365.0,471.0,1197.0,458.0,3.7031,204918.0,<1H OCEAN
-119.05,35.36,30.0,4635.0,800.0,2307.0,754.0,3.6548,92170.0,INLAND
-118.31,33.93,42.0,1173.0,201.0,602.0,186.0,5.5787,177957.0,<1H OCEAN
-117.97,33.94,36.0,1870.0,338.0,947.0,324.0,4.1205,210741.0,<1H OCEAN
-118.27,33.86,33.0,1685.0,333.0,1484.0,318.0,4.3527,172564.0,<1H OCEAN
-118.21,34.09,39.0,1561.0,445.0,1780.0,391.0,2.4632,146249.0,<1H OCEAN
-118.45,34.26,35.0,1637.0,300.0,894.0,302.0,4.175,213069.02,<1H OCEAN
-117.95,33.69,24.0,4269.0,618.0,1954.0,597.0,6.9261,309774.04,<1H OCEAN
-117.96,34.0,34.0,2777.0,540.0,1954.0,522.0,4.5163,184591.0,<1H OCEAN
-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,157805.0,<1H OCEAN
-121.7,37.93,19.0,2005.0,405.0,972.0,403.0,2.2216,137365.0,INLAND
-121.95,37.36,27.0,3236.0,832.0,2230.0,798.0,3.5625,229532.0,<1H OCEAN
